ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DAY_OF_WEEK,total_flights,delay_rate
11292,14524,2,10,50.0
11292,14524,3,8,12.5
11292,14524,4,8,50.0
11292,14524,5,8,25.0
11292,14524,6,8,50.0
11292,14524,7,8,25.0
11292,14534,1,10,0.0
11292,14534,2,10,20.0
11292,14534,3,8,0.0
11292,14534,4,8,12.5
11292,14534,5,8,12.5
11292,14534,6,8,12.5
11292,14534,7,8,0.0
11292,14543,1,10,20.0
11292,14543,2,10,30.0
11292,14543,3,8,0.0
11292,14543,4,8,25.0
11292,14543,5,8,37.5
11292,14543,6,8,12.5
11292,14543,7,8,25.0
11292,14570,1,45,33.33333333333333
11292,14570,2,34,14.705882352941178
11292,14570,3,33,9.090909090909092
11292,14570,4,32,31.25
11292,14570,5,36,19.444444444444446
11292,14570,6,28,7.142857142857142
11292,14570,7,40,22.5
11292,14635,1,6,33.33333333333333
11292,14635,2,6,33.33333333333333
11292,14635,3,5,20.0
11292,14635,4,5,0.0
11292,14635,5,5,20.0
11292,14635,6,5,0.0
11292,14635,7,5,0.0
11292,14674,1,20,25.0
11292,14674,2,20,10.0
11292,14674,3,16,12.5
11292,14674,4,16,12.5
11292,14674,5,16,6.25
11292,14674,6,16,12.5
11292,14674,7,16,25.0
11292,14679,1,76,27.631578947368425
11292,14679,2,55,18.181818181818183
11292,14679,3,48,15.555555555555555
11292,14679,4,64,54.6875
11292,14679,5,60,26.666666666666668
11292,14679,6,44,9.090909090909092
11292,14679,7,64,28.125
11292,14683,1,40,25.0
11292,14683,2,30,13.333333333333334
11292,14683,3,24,25.0
11292,14683,4,32,18.75
11292,14683,5,35,14.285714285714285
11292,14683,6,28,14.285714285714285
11292,14683,7,31,16.129032258064516
11292,14685,1,5,20.0
11292,14685,2,5,0.0
11292,14685,3,4,0.0
11292,14685,4,4,50.0
11292,14685,5,4,50.0
11292,14685,6,4,0.0
11292,14685,7,4,25.0
11292,14689,1,20,25.0
11292,14689,2,11,27.27272727272727
11292,14689,3,12,8.333333333333332
11292,14689,4,16,37.5
11292,14689,5,16,31.25
11292,14689,6,8,37.5
11292,14689,7,16,6.25
11292,14698,1,8,25.0
11292,14698,2,8,0.0
11292,14698,3,7,14.285714285714285
11292,14698,4,8,25.0
11292,14698,5,8,25.0
11292,14698,6,8,37.5
11292,14698,7,8,25.0
11292,14730,1,15,26.666666666666668
11292,14730,2,15,26.666666666666668
11292,14730,3,12,16.666666666666664
11292,14730,4,12,50.0
11292,14730,5,12,16.666666666666664
11292,14730,6,12,25.0
11292,14730,7,12,16.666666666666664
11292,14747,1,101,22.772277227722775
11292,14747,2,90,24.444444444444443
11292,14747,3,76,9.210526315789473
11292,14747,4,80,35.0
11292,14747,5,80,15.0
11292,14747,6,68,19.11764705882353
11292,14747,7,80,22.5
11292,14771,1,81,33.33333333333333
11292,14771,2,70,14.285714285714285
11292,14771,3,56,16.071428571428573
11292,14771,4,64,40.625
11292,14771,5,64,20.3125
11292,14771,6,52,15.384615384615385
11292,14771,7,64,35.9375
11292,14783,1,19,21.052631578947366
11292,14783,2,20,10.0
11292,14783,3,16,12.5
11292,14783,4,16,18.75
11292,14783,5,16,18.75
11292,14783,6,16,12.5
11292,14783,7,16,25.0
11292,14794,1,15,13.333333333333334
11292,14794,2,15,20.0
11292,14794,3,12,0.0
11292,14794,4,12,25.0
11292,14794,5,12,0.0
11292,14794,6,12,8.333333333333332
11292,14794,7,12,16.666666666666664
11292,14812,1,10,20.0
11292,14812,2,10,20.0
11292,14812,3,8,0.0
11292,14812,4,8,12.5
11292,14812,5,8,12.5
11292,14812,6,8,25.0
11292,14812,7,8,0.0
11292,14814,1,5,0.0
11292,14814,2,5,0.0
11292,14814,3,4,0.0
11292,14814,4,4,0.0
11292,14814,5,4,0.0
11292,14814,6,4,50.0
11292,14814,7,4,0.0
11292,14831,1,50,24.0
11292,14831,2,35,25.71428571428571
11292,14831,3,32,9.375
11292,14831,4,40,22.5
11292,14831,5,40,12.5
11292,14831,6,28,7.142857142857142
11292,14831,7,39,20.51282051282051
11292,14843,1,1,0.0
11292,14843,2,1,0.0
11292,14843,4,1,100.0
11292,14843,5,1,0.0
11292,14843,6,4,25.0
11292,14843,7,1,100.0
11292,14869,1,115,23.47826086956522
11292,14869,2,103,20.388349514563107
11292,14869,3,86,11.627906976744185
11292,14869,4,90,21.11111111111111
11292,14869,5,91,16.483516483516482
11292,14869,6,71,12.676056338028168
11292,14869,7,88,15.909090909090908
11292,14877,1,5,40.0
11292,14877,2,5,20.0
11292,14877,3,4,25.0
11292,14877,4,4,25.0
11292,14877,5,4,25.0
11292,14877,6,4,0.0
11292,14877,7,4,0.0
11292,14893,1,65,33.84615384615385
11292,14893,2,50,24.0
11292,14893,3,44,6.8181818181818175
11292,14893,4,52,30.76923076923077
11292,14893,5,52,34.61538461538461
11292,14893,6,33,9.090909090909092
11292,14893,7,48,16.666666666666664
11292,14908,1,56,26.785714285714285
11292,14908,2,50,20.0
11292,14908,3,40,10.0
11292,14908,4,45,26.666666666666668
11292,14908,5,45,17.77777777777778
11292,14908,6,33,21.21212121212121
11292,14908,7,45,11.11111111111111
11292,15016,1,55,18.181818181818183
11292,15016,2,55,16.363636363636363
11292,15016,3,44,0.0
11292,15016,4,44,15.909090909090908
11292,15016,5,44,18.181818181818183
11292,15016,6,36,16.666666666666664
11292,15016,7,48,27.083333333333332
11292,15041,1,10,30.0
11292,15041,2,10,10.0
11292,15041,3,8,12.5
11292,15041,4,8,25.0
11292,15041,5,8,0.0
11292,15041,6,8,0.0
11292,15041,7,8,12.5
11292,15048,1,5,0.0
11292,15048,2,5,0.0
11292,15048,3,4,0.0
11292,15048,4,4,25.0
11292,15048,5,4,25.0
11292,15048,6,4,0.0
11292,15048,7,4,0.0
11292,15096,1,9,44.44444444444444
11292,15096,2,9,33.33333333333333
11292,15096,3,8,12.5
11292,15096,4,7,14.285714285714285
11292,15096,5,7,14.285714285714285
11292,15096,6,7,28.57142857142857
11292,15096,7,7,57.14285714285714
11292,15304,1,31,25.806451612903224
11292,15304,2,35,22.857142857142858
11292,15304,3,29,17.24137931034483
11292,15304,4,32,25.0
11292,15304,5,28,14.285714285714285
11292,15304,6,24,4.166666666666666
11292,15304,7,32,21.875
11292,15370,1,35,22.857142857142858
11292,15370,2,30,23.333333333333332
11292,15370,3,24,8.333333333333332
11292,15370,4,28,46.42857142857143
11292,15370,5,28,17.857142857142858
11292,15370,6,24,12.5
11292,15370,7,28,21.428571428571427
11292,15376,1,31,26.666666666666668
11292,15376,2,31,22.58064516129032
11292,15376,3,24,4.166666666666666
11292,15376,4,29,37.93103448275862
11292,15376,5,29,27.586206896551722
11292,15376,6,21,19.047619047619047
11292,15376,7,29,17.24137931034483
11292,15380,1,5,0.0
11292,15380,2,5,0.0
11292,15380,3,4,0.0
11292,15380,4,4,25.0
11292,15380,5,4,50.0
11292,15380,6,4,0.0
11292,15380,7,4,50.0
11292,15412,1,15,26.666666666666668
11292,15412,2,10,10.0
11292,15412,3,8,0.0
11292,15412,4,16,12.5
11292,15412,5,8,12.5
11292,15412,6,8,50.0
11292,15412,7,16,18.75
11292,15897,1,5,0.0
11292,15897,2,6,16.666666666666664
11292,15897,3,4,0.0
11292,15897,4,4,25.0
11292,15897,5,4,0.0
11292,15897,6,7,0.0
11292,15897,7,5,0.0
11292,15919,1,20,15.0
11292,15919,2,15,26.666666666666668
11292,15919,3,12,16.666666666666664
11292,15919,4,16,25.0
11292,15919,5,16,6.25
11292,15919,6,12,16.666666666666664
11292,15919,7,16,12.5
11292,16869,1,24,25.0
11292,16869,2,24,8.333333333333332
11292,16869,3,20,5.0
11292,16869,4,19,5.263157894736842
11292,16869,5,19,10.526315789473683
11292,16869,6,12,8.333333333333332
11292,16869,7,19,0.0
11298,10136,1,25,32.0
11298,10136,2,20,15.0
11298,10136,3,20,35.0
11298,10136,4,20,30.0
11298,10136,5,20,22.22222222222222
11298,10136,6,20,10.0
11298,10136,7,20,25.0
11298,10140,1,32,43.333333333333336
11298,10140,2,31,25.806451612903224
11298,10140,3,23,43.47826086956522
11298,10140,4,27,15.384615384615385
11298,10140,5,24,31.818181818181817
11298,10140,6,24,33.33333333333333
11298,10140,7,28,25.0
11298,10155,1,15,26.666666666666668
11298,10155,2,15,6.666666666666667
11298,10155,3,12,25.0
11298,10155,4,12,8.333333333333332
11298,10155,5,12,27.27272727272727
11298,10155,6,12,25.0
11298,10155,7,12,16.666666666666664
11298,10185,1,15,33.33333333333333
11298,10185,2,15,0.0
11298,10185,3,12,0.0
11298,10185,4,12,33.33333333333333
11298,10185,5,12,9.090909090909092
11298,10185,6,12,25.0
11298,10185,7,12,9.090909090909092
11298,10208,1,5,20.0
11298,10208,2,5,0.0
11298,10208,3,4,0.0
11298,10208,4,4,25.0
11298,10208,5,4,25.0
11298,10208,6,4,0.0
11298,10208,7,4,50.0
11298,10257,1,5,60.0
11298,10257,2,5,40.0
11298,10257,3,4,25.0
11298,10257,4,4,25.0
11298,10257,5,4,66.66666666666666
11298,10257,6,4,0.0
11298,10257,7,4,50.0
11298,10279,1,36,19.444444444444446
11298,10279,2,30,0.0
11298,10279,3,28,17.857142857142858
11298,10279,4,31,12.903225806451612
11298,10279,5,28,16.0
11298,10279,6,24,16.666666666666664
11298,10279,7,32,18.75
11298,10299,1,6,33.33333333333333
11298,10299,2,5,20.0
11298,10299,3,4,0.0
11298,10299,4,4,25.0
11298,10299,5,4,50.0
11298,10299,6,4,0.0
11298,10299,7,4,0.0
11298,10372,1,16,31.25
11298,10372,2,12,8.333333333333332
11298,10372,3,12,8.333333333333332
11298,10372,4,12,16.666666666666664
11298,10372,5,12,25.0
11298,10372,6,12,9.090909090909092
11298,10372,7,12,33.33333333333333
11298,10397,1,91,15.555555555555555
11298,10397,2,85,7.0588235294117645
11298,10397,3,68,25.37313432835821
11298,10397,4,79,12.658227848101266
11298,10397,5,72,24.285714285714285
11298,10397,6,70,11.594202898550725
11298,10397,7,80,21.25
11298,10408,1,5,40.0
11298,10408,2,5,20.0
11298,10408,3,4,0.0
11298,10408,4,4,25.0
11298,10408,5,4,25.0
11298,10408,6,4,0.0
11298,10408,7,4,25.0
11298,10423,1,60,31.666666666666664
11298,10423,2,58,13.793103448275861
11298,10423,3,47,21.73913043478261
11298,10423,4,54,18.51851851851852
11298,10423,5,48,23.809523809523807
11298,10423,6,47,19.148936170212767
11298,10423,7,56,30.909090909090907
11298,10431,1,10,30.0
11298,10431,2,10,30.0
11298,10431,3,8,0.0
11298,10431,4,8,12.5
11298,10431,5,8,37.5
11298,10431,6,8,0.0
11298,10431,7,8,25.0
11298,10529,1,11,27.27272727272727
11298,10529,2,10,30.0
11298,10529,3,8,50.0
11298,10529,4,11,27.27272727272727
11298,10529,5,8,37.5
11298,10529,6,7,0.0
11298,10529,7,12,25.0
11298,10561,1,5,60.0
11298,10561,2,5,60.0
11298,10561,3,4,0.0
11298,10561,4,4,75.0
11298,10561,5,4,33.33333333333333
11298,10561,6,4,25.0
11298,10561,7,4,33.33333333333333
11298,10599,1,31,19.35483870967742
11298,10599,2,30,0.0
11298,10599,3,23,13.043478260869565
11298,10599,4,27,22.22222222222222
11298,10599,5,24,13.636363636363635
11298,10599,6,23,8.695652173913043
11298,10599,7,27,11.538461538461538
11298,10620,1,10,20.0
11298,10620,2,10,30.0
11298,10620,3,8,0.0
11298,10620,4,8,12.5
11298,10620,5,8,28.57142857142857
11298,10620,6,8,0.0
11298,10620,7,8,12.5
11298,10627,1,10,40.0
11298,10627,2,10,30.0
11298,10627,3,8,37.5
11298,10627,4,8,25.0
11298,10627,5,8,37.5
11298,10627,6,8,12.5
11298,10627,7,8,12.5
11298,10685,1,10,10.0
11298,10685,2,10,0.0
11298,10685,3,8,25.0
11298,10685,4,8,12.5
11298,10685,5,8,42.857142857142854
11298,10685,6,8,12.5
11298,10685,7,8,25.0
11298,10693,1,52,35.294117647058826
11298,10693,2,45,17.77777777777778
11298,10693,3,36,22.22222222222222
11298,10693,4,39,25.64102564102564
11298,10693,5,40,27.77777777777778
11298,10693,6,35,23.52941176470588
11298,10693,7,40,25.64102564102564
11298,10713,1,10,50.0
11298,10713,2,10,30.0
11298,10713,3,8,25.0
11298,10713,4,8,37.5
11298,10713,5,8,0.0
11298,10713,6,8,37.5
11298,10713,7,8,0.0
11298,10721,1,55,52.72727272727272
11298,10721,2,54,29.629629629629626
11298,10721,3,43,42.5
11298,10721,4,43,64.28571428571429
11298,10721,5,43,55.00000000000001
11298,10721,6,31,20.0
11298,10721,7,44,47.72727272727273
11298,10728,1,9,33.33333333333333
11298,10728,2,10,0.0
11298,10728,3,7,0.0
11298,10728,4,8,12.5
11298,10728,5,8,14.285714285714285
11298,10728,6,8,12.5
11298,10728,7,8,12.5
11298,10747,1,20,30.0
11298,10747,2,20,10.0
11298,10747,3,16,43.75
11298,10747,4,16,6.25
11298,10747,5,16,26.666666666666668
11298,10747,6,16,12.5
11298,10747,7,16,6.25
11298,10781,1,30,23.333333333333332
11298,10781,2,29,13.793103448275861
11298,10781,3,24,16.666666666666664
11298,10781,4,24,12.5
11298,10781,5,24,14.285714285714285
11298,10781,6,24,16.666666666666664
11298,10781,7,24,25.0
11298,10792,1,10,11.11111111111111
11298,10792,2,10,10.0
11298,10792,3,8,25.0
11298,10792,4,8,25.0
11298,10792,5,8,28.57142857142857
11298,10792,6,8,25.0
11298,10792,7,8,37.5
11298,10800,1,10,40.0
11298,10800,2,10,10.0
11298,10800,3,8,25.0
11298,10800,4,8,50.0
11298,10800,5,8,14.285714285714285
11298,10800,6,8,12.5
11298,10800,7,8,37.5
11298,10821,1,21,42.857142857142854
11298,10821,2,10,10.0
11298,10821,3,8,25.0
11298,10821,4,19,26.31578947368421
11298,10821,5,16,28.57142857142857
11298,10821,6,12,0.0
11298,10821,7,20,25.0
11298,10849,1,15,35.714285714285715
11298,10849,2,11,36.36363636363637
11298,10849,3,8,25.0
11298,10849,4,12,8.333333333333332
11298,10849,5,12,27.27272727272727
11298,10849,6,12,0.0
11298,10849,7,12,8.333333333333332
11298,10868,1,11,27.27272727272727
11298,10868,2,10,30.0
11298,10868,3,8,12.5
11298,10868,4,11,27.27272727272727
11298,10868,5,8,14.285714285714285
11298,10868,6,8,37.5
11298,10868,7,12,33.33333333333333
11298,10980,1,21,42.857142857142854
11298,10980,2,20,10.0
11298,10980,3,16,25.0
11298,10980,4,19,31.57894736842105
11298,10980,5,16,33.33333333333333
11298,10980,6,16,18.75
11298,10980,7,20,15.0
11298,10994,1,11,36.36363636363637
11298,10994,2,10,20.0
11298,10994,3,8,37.5
11298,10994,4,11,27.27272727272727
11298,10994,5,8,14.285714285714285
11298,10994,6,8,0.0
11298,10994,7,12,33.33333333333333
11298,11003,1,20,25.0
11298,11003,2,15,6.666666666666667
11298,11003,3,12,0.0
11298,11003,4,16,6.25
11298,11003,5,16,20.0
11298,11003,6,15,13.333333333333334
11298,11003,7,16,25.0
11298,11042,1,26,40.0
11298,11042,2,20,10.0
11298,11042,3,16,31.25
11298,11042,4,23,8.695652173913043
11298,11042,5,20,31.57894736842105
11298,11042,6,15,33.33333333333333
11298,11042,7,24,16.666666666666664
11298,11049,1,20,15.0
11298,11049,2,20,0.0
11298,11049,3,16,31.25
11298,11049,4,16,6.25
11298,11049,5,15,14.285714285714285
11298,11049,6,16,6.25
11298,11049,7,16,6.25
11298,11057,1,55,30.909090909090907
11298,11057,2,50,10.0
11298,11057,3,40,12.5
11298,11057,4,43,20.930232558139537
11298,11057,5,44,29.268292682926827
11298,11057,6,42,12.82051282051282
11298,11057,7,44,18.181818181818183
11298,11066,1,21,23.809523809523807
11298,11066,2,20,10.0
11298,11066,3,16,31.25
11298,11066,4,19,26.31578947368421
11298,11066,5,16,20.0
11298,11066,6,15,6.666666666666667
11298,11066,7,20,10.526315789473683
11298,11067,1,10,10.0
11298,11067,2,10,0.0
11298,11067,3,8,12.5
11298,11067,4,8,0.0
11298,11067,5,8,28.57142857142857
11298,11067,6,8,25.0
11298,11067,7,8,12.5
11298,11109,1,30,24.137931034482758
11298,11109,2,30,30.0
11298,11109,3,24,17.391304347826086
11298,11109,4,24,16.666666666666664
11298,11109,5,24,14.285714285714285
11298,11109,6,24,12.5
11298,11109,7,24,41.66666666666667
11298,11111,1,19,21.052631578947366
11298,11111,2,19,15.789473684210526
11298,11111,3,16,37.5
11298,11111,4,16,25.0
11298,11111,5,16,28.57142857142857
11298,11111,6,16,0.0
11298,11111,7,16,12.5
11298,11140,1,31,19.35483870967742
11298,11140,2,30,6.666666666666667
11298,11140,3,24,20.833333333333336
11298,11140,4,27,14.814814814814813
11298,11140,5,24,27.27272727272727
11298,11140,6,24,12.5
11298,11140,7,28,10.714285714285714
11298,11193,1,25,20.833333333333336
11298,11193,2,20,20.0
11298,11193,3,16,25.0
11298,11193,4,23,21.73913043478261
11298,11193,5,20,26.31578947368421
11298,11193,6,15,20.0
11298,11193,7,24,47.82608695652174
11298,11267,1,20,15.0
11298,11267,2,19,15.789473684210526
11298,11267,3,16,12.5
11298,11267,4,16,25.0
11298,11267,5,16,37.5
11298,11267,6,16,18.75
11298,11267,7,16,31.25
11298,11278,1,45,28.888888888888886
11298,11278,2,45,22.22222222222222
11298,11278,3,36,55.55555555555556
11298,11278,4,36,25.0
11298,11278,5,36,21.875
11298,11278,6,36,23.52941176470588
11298,11278,7,36,17.142857142857142
11298,11292,1,82,32.098765432098766
11298,11292,2,70,25.71428571428571
11298,11292,3,56,27.27272727272727
11298,11292,4,71,15.492957746478872
11298,11292,5,64,27.419354838709676
11298,11292,6,51,22.448979591836736
11298,11292,7,68,31.818181818181817
11298,11413,1,17,41.17647058823529
11298,11413,2,16,18.75
11298,11413,3,13,23.076923076923077
11298,11413,4,12,58.333333333333336
11298,11413,5,12,27.27272727272727
11298,11413,6,12,75.0
11298,11413,7,12,33.33333333333333
11298,11423,1,20,40.0
11298,11423,2,20,30.0
11298,11423,3,16,31.25
11298,11423,4,16,43.75
11298,11423,5,16,46.666666666666664
11298,11423,6,15,0.0
11298,11423,7,16,37.5
11298,11433,1,51,22.0
11298,11433,2,45,11.11111111111111
11298,11433,3,36,13.88888888888889
11298,11433,4,39,5.128205128205128
11298,11433,5,40,21.052631578947366
11298,11433,6,34,18.181818181818183
11298,11433,7,44,13.636363636363635
11298,11481,1,16,25.0
11298,11481,2,16,6.25
11298,11481,3,12,33.33333333333333
11298,11481,4,12,16.666666666666664
11298,11481,5,12,36.36363636363637
11298,11481,6,12,16.666666666666664
11298,11481,7,12,25.0
11298,11503,1,11,36.36363636363637
11298,11503,2,11,27.27272727272727
11298,11503,3,8,25.0
11298,11503,4,8,25.0
11298,11503,5,8,14.285714285714285
11298,11503,6,8,37.5
11298,11503,7,8,25.0
11298,11540,1,31,27.586206896551722
11298,11540,2,30,20.0
11298,11540,3,24,33.33333333333333
11298,11540,4,27,25.925925925925924
11298,11540,5,24,35.0
11298,11540,6,24,25.0
11298,11540,7,28,25.0
11298,11612,1,15,20.0
11298,11612,2,15,13.333333333333334
11298,11612,3,12,25.0
11298,11612,4,12,8.333333333333332
11298,11612,5,12,18.181818181818183
11298,11612,6,12,16.666666666666664
11298,11612,7,12,16.666666666666664
11298,11618,1,50,22.0
11298,11618,2,49,20.408163265306122
11298,11618,3,39,20.51282051282051
11298,11618,4,40,40.0
11298,11618,5,40,17.94871794871795
11298,11618,6,31,39.285714285714285
11298,11618,7,40,12.82051282051282
11298,11624,1,1,100.0
11298,11624,2,1,0.0
11298,11637,1,15,20.0
11298,11637,2,15,6.666666666666667
11298,11637,3,12,41.66666666666667
11298,11637,4,12,8.333333333333332
11298,11637,5,12,18.181818181818183
11298,11637,6,12,8.333333333333332
11298,11637,7,12,16.666666666666664
11298,11638,1,20,42.10526315789473
11298,11638,2,20,20.0
11298,11638,3,16,25.0
11298,11638,4,16,31.25
11298,11638,5,16,14.285714285714285
11298,11638,6,16,12.5
11298,11638,7,16,31.25
11298,11648,1,10,40.0
11298,11648,2,10,10.0
11298,11648,3,8,37.5
11298,11648,4,8,12.5
11298,11648,5,8,0.0
11298,11648,6,8,25.0
11298,11648,7,8,0.0
11298,11695,1,5,20.0
11298,11695,2,5,0.0
11298,11695,3,4,0.0
11298,11695,4,4,75.0
11298,11695,5,4,0.0
11298,11695,6,4,25.0
11298,11695,7,4,25.0
11298,11697,1,35,41.17647058823529
11298,11697,2,30,13.793103448275861
11298,11697,3,24,25.0
11298,11697,4,31,19.35483870967742
11298,11697,5,28,44.44444444444444
11298,11697,6,23,4.761904761904762
11298,11697,7,32,16.129032258064516
11298,11775,1,15,35.714285714285715
11298,11775,2,15,33.33333333333333
11298,11775,3,12,16.666666666666664
11298,11775,4,12,58.333333333333336
11298,11775,5,12,40.0
11298,11775,6,12,58.333333333333336
11298,11775,7,12,25.0
11298,11778,1,19,21.052631578947366
11298,11778,2,19,5.263157894736842
11298,11778,3,16,12.5
11298,11778,4,16,0.0
11298,11778,5,16,20.0
11298,11778,6,16,6.25
11298,11778,7,16,18.75
11298,11823,1,15,20.0
11298,11823,2,15,13.333333333333334
11298,11823,3,12,16.666666666666664
11298,11823,4,12,8.333333333333332
11298,11823,5,12,18.181818181818183
11298,11823,6,12,8.333333333333332
11298,11823,7,12,25.0
11298,11867,1,10,30.0
11298,11867,2,10,30.0
11298,11867,3,8,25.0
11298,11867,4,8,12.5
11298,11867,5,8,14.285714285714285
11298,11867,6,8,25.0
11298,11867,7,8,25.0
11298,11884,1,10,22.22222222222222
11298,11884,2,10,20.0
11298,11884,3,8,25.0
11298,11884,4,8,37.5
11298,11884,5,8,12.5
11298,11884,6,8,25.0
11298,11884,7,8,25.0
11298,11905,1,10,30.0
11298,11905,2,10,0.0
11298,11905,3,8,12.5
11298,11905,4,8,12.5
11298,11905,5,8,28.57142857142857
11298,11905,6,8,0.0
11298,11905,7,8,12.5
11298,11921,1,14,21.428571428571427
11298,11921,2,14,14.285714285714285
11298,11921,3,12,8.333333333333332
11298,11921,4,12,8.333333333333332
11298,11921,5,12,27.27272727272727
11298,11921,6,12,25.0
11298,11921,7,12,8.333333333333332
11298,11953,1,10,10.0
11298,11953,2,10,10.0
11298,11953,3,8,12.5
11298,11953,4,8,12.5
11298,11953,5,8,14.285714285714285
11298,11953,6,8,0.0
11298,11953,7,8,12.5
11298,11973,1,15,20.0
11298,11973,2,15,0.0
11298,11973,3,12,16.666666666666664
11298,11973,4,12,8.333333333333332
11298,11973,5,12,18.181818181818183
11298,11973,6,12,0.0
11298,11973,7,12,8.333333333333332
11298,11980,1,10,20.0
11298,11980,2,10,0.0
11298,11980,3,8,0.0
11298,11980,4,8,37.5
11298,11980,5,8,14.285714285714285
11298,11980,6,8,25.0
11298,11980,7,8,37.5
11298,11982,1,21,15.0
11298,11982,2,20,10.0
11298,11982,3,16,25.0
11298,11982,4,19,26.31578947368421
11298,11982,5,16,26.666666666666668
11298,11982,6,16,18.75
11298,11982,7,20,30.0
11298,11986,1,15,42.857142857142854
11298,11986,2,15,6.666666666666667
11298,11986,3,12,16.666666666666664
11298,11986,4,12,16.666666666666664
11298,11986,5,12,30.0
11298,11986,6,12,33.33333333333333
11298,11986,7,12,9.090909090909092
11298,11995,1,15,46.666666666666664
11298,11995,2,15,20.0
11298,11995,3,12,18.181818181818183
11298,11995,4,12,33.33333333333333
11298,11995,5,12,25.0
11298,11995,6,12,27.27272727272727
11298,11995,7,12,16.666666666666664
11298,11996,1,16,25.0
11298,11996,2,15,0.0
11298,11996,3,12,25.0
11298,11996,4,15,20.0
11298,11996,5,12,30.0
11298,11996,6,12,25.0
11298,11996,7,16,12.5
11298,12007,1,5,20.0
11298,12007,2,5,0.0
11298,12007,3,4,25.0
11298,12007,4,4,25.0
11298,12007,5,4,50.0
11298,12007,6,4,25.0
11298,12007,7,4,0.0
11298,12173,1,5,40.0
11298,12173,2,5,60.0
11298,12173,3,4,25.0
11298,12173,4,4,0.0
11298,12173,5,4,50.0
11298,12173,6,4,25.0
11298,12173,7,4,25.0
11298,12191,1,30,36.666666666666664
11298,12191,2,30,6.666666666666667
11298,12191,3,24,25.0
11298,12191,4,27,11.11111111111111
11298,12191,5,24,29.166666666666668
11298,12191,6,23,13.043478260869565
11298,12191,7,28,21.428571428571427
11298,12206,1,20,45.0
11298,12206,2,20,0.0
11298,12206,3,16,12.5
11298,12206,4,16,6.25
11298,12206,5,16,20.0
11298,12206,6,16,0.0
11298,12206,7,16,25.0
11298,12217,1,26,30.76923076923077
11298,12217,2,25,4.0
11298,12217,3,20,30.0
11298,12217,4,23,30.434782608695656
11298,12217,5,20,22.22222222222222
11298,12217,6,20,15.0
11298,12217,7,24,33.33333333333333
11298,12264,1,35,14.705882352941178
11298,12264,2,24,8.333333333333332
11298,12264,3,20,15.0
11298,12264,4,27,11.11111111111111
11298,12264,5,28,25.925925925925924
11298,12264,6,23,0.0
11298,12264,7,28,3.571428571428571
11298,12266,1,85,35.714285714285715
11298,12266,2,80,17.5
11298,12266,3,68,30.303030303030305
11298,12266,4,70,31.428571428571427
11298,12266,5,67,29.508196721311474
11298,12266,6,60,33.89830508474576
11298,12266,7,68,26.865671641791046
11298,12278,1,36,30.555555555555557
11298,12278,2,30,3.3333333333333335
11298,12278,3,28,17.857142857142858
11298,12278,4,31,22.58064516129032
11298,12278,5,28,36.0
11298,12278,6,24,8.695652173913043
11298,12278,7,32,20.0
11298,12280,1,10,30.0
11298,12280,2,10,30.0
11298,12280,3,8,25.0
11298,12280,4,8,12.5
11298,12280,5,8,28.57142857142857
11298,12280,6,8,37.5
11298,12280,7,8,37.5
11298,12323,1,10,40.0
11298,12323,2,10,20.0
11298,12323,3,8,50.0
11298,12323,4,8,50.0
11298,12323,5,8,57.14285714285714
11298,12323,6,8,28.57142857142857
11298,12323,7,8,62.5
11298,12339,1,35,23.52941176470588
11298,12339,2,30,13.333333333333334
11298,12339,3,24,26.08695652173913
11298,12339,4,28,39.285714285714285
11298,12339,5,28,42.30769230769231
11298,12339,6,23,18.181818181818183
11298,12339,7,32,21.875
11298,12441,1,15,26.666666666666668
11298,12441,2,15,33.33333333333333
11298,12441,3,12,25.0
11298,12441,4,12,58.333333333333336
11298,12441,5,12,45.45454545454545
11298,12441,6,12,25.0
11298,12441,7,12,16.666666666666664
11298,12448,1,26,15.384615384615385
11298,12448,2,25,4.0
11298,12448,3,20,25.0
11298,12448,4,23,13.043478260869565
11298,12448,5,20,5.555555555555555
11298,12448,6,19,0.0
11298,12448,7,24,4.166666666666666
11298,12451,1,21,45.0
11298,12451,2,20,10.0
11298,12451,3,16,31.25
11298,12451,4,19,31.57894736842105
11298,12451,5,16,14.285714285714285
11298,12451,6,15,13.333333333333334
11298,12451,7,20,20.0
11298,12478,1,31,32.25806451612903
11298,12478,2,31,3.225806451612903
11298,12478,3,24,12.5
11298,12478,4,25,20.833333333333336
11298,12478,5,24,13.043478260869565
11298,12478,6,25,20.833333333333336
11298,12478,7,25,20.833333333333336
11298,12889,1,71,27.142857142857142
11298,12889,2,64,14.0625
11298,12889,3,53,18.867924528301888
11298,12889,4,59,35.59322033898305
11298,12889,5,60,55.55555555555556
11298,12889,6,55,20.37037037037037
11298,12889,7,64,29.03225806451613
11298,12891,1,15,33.33333333333333
11298,12891,2,15,26.666666666666668
11298,12891,3,12,8.333333333333332
11298,12891,4,12,0.0
11298,12891,5,12,27.27272727272727
11298,12891,6,12,0.0
11298,12891,7,12,33.33333333333333
11298,12892,1,83,20.73170731707317
11298,12892,2,80,22.5
11298,12892,3,61,16.39344262295082
11298,12892,4,67,20.8955223880597
11298,12892,5,64,35.0
11298,12892,6,62,23.333333333333332
11298,12892,7,68,26.47058823529412
11298,12896,1,45,22.22222222222222
